host,target
1222062,1222061
3055591,3055077
1222590,1222584
725281,725296
921383,921387
3051387,3044910
684016,684805
3055598,3056451
727985,728223
728565,728326
728584,728324
686269,686268
509277,509276
726558,726555
1222806,1222803
2038225,3055077
1553911,782242
1552820,341293
1002773,685602
815005,814923
728563,728808
3052505,3052474
728336,728333
686265,686266
3055582,3055583
1222597,1222481
3052903,682553
1002524,819113
683238,683597
725278,725273
1222053,1221948
727154,727155
3162868,680866
1392077,1392072
3162344,341130
3162888,3162884
3566588,3566590
510109,510192
728345,728585
341136,3162861
984798,984797
727133,726889
1222587,3566584
3056458,3056460
680084,681233
1248716,3687872
1392081,2833703
682445,681657
728092,728089
3829392,3521565
1222697,1222784
1222383,1222269
728085,921563
3037763,730158
1036130,3052920
1222274,1511299
509279,509280
1222784,1222639
3044877,3051420
782298,868408
1221953,1221957
684022,684810
1063311,2304239
1222166,1222061
2738001,921563
984772,984771
3052919,3052950
3056458,3055590
3719066,3719044
2569752,921401
2608413,684039
3051392,3044827
850117,818443
820426,820494
3044836,3051382
332811,332812
820044,820051
679295,679299
3567697,3324702
726906,727144
683238,988609
820494,820568
682449,988596
688323,688334
3220611,728340
3056459,3055588
3324687,3324686
590185,814915
3055592,3055082
3052965,3052950
3687872,680445
725276,725273
728245,728006
820285,989284
728243,728005
1218985,861801
1908279,1908290
1218989,1221841
680080,696240
3055662,3055155
3566584,3566586
1021018,1021023
1909148,1909134
3325522,727138
727526,727523
728482,728483
1021021,1907597
3056518,728582
727138,727139
3324589,3324588
3055600,3055090
341145,341152
681233,680874
1021028,1021031
2736997,727151
727507,727513
730156,730154
728345,728106
727372,727128
2737219,728585
2472229,2472274
782233,868414
3567688,3567691
680865,680083
921563,921384
2568998,728587
820276,820200
1021024,1021023
3052946,811290
3162868,680877
820575,820500
1002759,820195
1222805,826238
727289,727051
820135,820052
3002562,3160690
3044827,549467
727150,726913
728087,728326
3052537,3051458
1508977,1392093
2833697,2833700
1222692,1222701
341291,807774
726550,726555
2517611,2517612
3055662,3055156
1511277,375050
3162888,684805
1222076,2606994
820422,820357
2607942,341140
680864,727633
727367,727129
684812,684815
782226,877580
864037,820053
1218980,1218981
1222851,1222805
820204,820279
820347,820358
3586973,820347
728702,728484
1218984,814902
1222159,1512929
1222589,1222588
684816,684820
727289,727274
1222042,1222109
727127,727367
1422641,1422488
3325719,3325718
2594510,2594508
375536,814907
1044812,868434
1218982,1221844
685593,685592
1222059,1222063
1222800,1856814
3052475,3051393
510109,921386
1222253,1222252
3055600,3056471
684030,684020
728086,728325
1222348,1222454
1248724,3586975
1222163,1222056
3687879,3687873
727621,727620
727031,727269
3719065,3719042
3057080,3057079
643209,618387
727619,727618
3051456,3044908
726567,984728
1296258,682456
889927,890055
819113,819978
873881,868491
1222376,1222270
1021018,725276
1257372,3719259
1512344,1511309
1222274,727526
1221838,1218982
1907985,1908058
1511313,1775477
819982,818444
3586977,989297
3056462,3055591
921404,921403
3323717,3323718
3719048,3719019
728324,728562
509277,782228
3588472,826226
730143,730144
2535628,2535629
728231,728241
727987,728237
728484,728246
3719044,3719022
3564058,332814
728563,728345
2518456,2518455
3044835,3051382
2736945,2736944
3052463,3051382
3002582,3002583
682560,811288
680083,680872
1064368,2421246
726814,726796
590175,815002
3760555,3760557
727145,984762
3323682,3323681
3055584,3055583
2568994,728349
3622270,3622271
726549,726552
3719260,3719259
3051379,3052460
2737037,392641
590175,857195
1222454,1222279
1222588,3566586
3057140,3057080
688312,688318
1392091,1392080
1222480,1222586
1511281,341138
820579,820570
3207671,686274
728578,728565
3055597,3056538
1222591,2389663
826234,989291
3325638,3160696
818442,826083
2833694,726553
727868,727629
1225160,1225395
1511311,984806
1392080,2833693
3055585,3056453
820355,820349
820000,820051
3493932,3494485
682555,682556
2833714,726572
2517615,2517616
728243,728004
3055077,3055589
727512,727506
1908367,728561
728719,728709
730142,730145
1218987,1218990
2038220,728343
3719025,3719020
3323683,3323684
820125,826226
820052,820195
3687958,3687963
1222585,1222586
1221950,1222056
728578,728340
727607,727845
3325658,3325659
1296242,679304
680077,680864
820505,820506
682556,682555
727996,727995
1222160,1222172
728223,728224
1222464,1511299
1021019,1021018
820275,820201
3051382,3044836
1248198,823875
984733,984722
1222348,1222269
726557,726558
1856853,1856840
1221851,3567678
989279,989275
1222712,1222705
1218975,1392092
3002546,3002545
1222266,3161954
1392072,2517611
3055119,3055592
3044828,3051392
727127,726888
1222427,820199
730158,921407
728579,728343
820349,886211
1221354,649514
1392090,2527581
820498,820570
1221953,1222979
1511283,1512925
3719018,3719022
820519,820518
681655,681656
3055068,3055643
683240,683231
3056500,3056535
864093,864094
728008,728244
1908059,727844
1021043,1021042
3057087,3057119
1021020,2738654
856413,823875
3052919,682563
684017,684023
3220589,727045
728563,728323
1856718,1222377
728465,728715
728465,728478
820001,818467
3052919,682780
984777,984776
1392087,2833702
1223347,701848
727370,727369
727530,727766
2617222,2617220
3207136,727522
820125,989281
820575,820568
688323,688314
1908139,1908212
3055578,728243
3052965,682780
818442,819988
1021036,725290
2736908,717537
727051,727050
1222003,1222109
725275,726672
820425,820351
2389485,2604270
388388,511702
3055629,3055088
728226,728565
688320,730152
727532,727530
820579,820505
649519,855092
1257372,3590234
2389653,2389655
1392093,1218975
2608381,680872
3055076,3055603
726891,726888
1218976,649509
820063,820051
1222167,3161946
727145,726806
727291,727049
1021041,1021020
1222057,3566576
728101,727865
727760,727759
2956410,2833702
1221860,1221853
1222703,1222809
685592,728828
3055120,3055597
727369,727605
820494,820501
3055583,3056455
890055,890322
984748,984747
388388,3568782
818443,819113
826083,818442
1222810,3567705
728110,728105
3051397,727145
728322,728327
3056449,728721
3052906,682552
681662,682446
1392087,1392082
728343,728101
3056468,3055591
726555,726558
820370,820421
1422045,1221953
726673,725296
3055579,3055599
864709,864708
820209,820274
688322,685599
727150,727152
1223347,720199
727989,727992
682443,681655
684827,684039
727505,727747
3044906,3051450
2737186,392641
1222560,3566584
590201,886933
727388,984762
728721,728722
1041592,921407
728823,728825
1218991,1401077
820118,989279
3220585,726805
727628,727607
725295,726660
3324590,3324591
818448,818447
1223269,2597725
3052912,682780
2833757,2833719
726794,726550
1775477,684016
681659,682448
727131,727130
1856745,1222482
728340,984793
1549217,814927
820195,820121
3055581,3056452
3056450,3055599
1222481,1222595
1222162,1222057
727629,727628
820053,820133
2833712,2833713
1650049,699237
727377,727149
1222694,1222589
728465,728703
726888,727127
820340,820199
1248716,989277
1221947,1512925
820129,820128
680872,988588
1021019,1021024
728485,728723
726910,726913
820424,820496
726791,726552
341141,341145
826232,820280
727150,726912
1650049,1650050
1222593,1222483
727992,727991
730131,730136
3567709,3567705
3052505,3051424
2617781,388382
1392143,2833700
2434509,3568269
1222595,1222596
984778,984777
927714,927713
2608406,2617226
726796,726811
984752,984742
1223276,1223268
680077,680076
1178435,332815
1219058,1218979
1222809,1222703
1225397,1225399
820577,820578
820118,988754
3733603,3829392
1222065,1222066
1222383,1222268
1002757,820121
988602,988597
3055660,3055664
683232,683242
1248198,819113
727984,728229
3051394,3044847
730142,730153
820581,820507
341138,679296
726813,727052
3731891,727045
1553911,868493
3055119,3055088
682809,682450
3719042,3719019
388382,3820370
984763,984762
727519,727516
1221948,1222054
332811,341130
684807,684808
3056474,728579
1063784,375046
826238,820569
727622,727609
3686298,3686288
685599,688322
684807,684806
1221842,3566574
3051394,3044839
3051394,3052467
3052454,727048
1222967,1222966
1392080,1392088
1173805,686259
696255,696252
820506,820432
1163274,1650050
3055585,3056456
341131,332812
820297,820359
2526196,2517615
1248724,3719064
727861,727862
1549218,1551084
1856841,1856840
1511313,728589
681659,682441
3052913,682560
684024,684812
3719020,3719053
2421245,2303605
3567696,3567697
3719076,3719065
921390,921388
819986,820059
3052908,3052964
725298,726674
686280,686281
1255157,726665
1511297,988591
1392076,1392084
1222168,1511291
3056454,3056453
2608388,680875
1907674,726649
341302,3044835
730148,730135
686268,686269
921386,921396
681656,681666
984752,984743
684816,684827
2568966,726571
820569,826240
984751,984752
3324691,3324690
727054,726815
1553911,1554199
858129,856413
1296242,1296246
782235,730152
684032,684028
686278,686285
684816,684817
1392089,2833715
3044837,341305
3057092,3056449
3820620,388382
1222271,1422045
1222589,826234
679657,988589
2303605,854901
1511307,1222676
2833692,2833698
683235,682447
1222378,1222372
3628035,3628036
375526,814903
820126,820052
1392078,2833697
2280984,375041
725282,725280
1222798,1222692
820422,820491
820497,820574
1248716,1248714
728347,728588
820054,820052
1554359,1554357
3051455,3051450
3622479,3622480
1392143,2833710
1221970,2606994
725283,725282
728248,728230
1222269,1222374
1222277,1222386
1223269,2597726
1908921,727270
3051450,3051454
3051454,3051387
726806,726809
1002759,680874
728471,728474
727046,727036
728223,728467
728323,728328
680088,680092
730155,730154
684019,684018
820421,820518
3719022,3718599
1222030,3566574
728586,728588
341313,3044841
728349,728350
607437,988584
819979,819985
728233,728234
1043999,820445
864112,864113
1222174,1222065
1392075,2833691
1775465,1511285
3056531,3056536
1296266,684032
820210,989284
820348,820491
873522,873559
682446,988604
1222803,1222784
1222377,820272
1221955,1222061
3686298,3686287
341132,341131
1511291,727048
782305,868408
2535111,2535112
727375,727373
1222427,820273
2833696,2833691
696628,643209
341134,679294
1021041,725296
1221893,826083
820498,820425
1039858,865849
696252,684020
3564061,680878
1511299,984776
3051392,3044828
1521981,459181
3622153,341302
1221846,984726
684026,820425
3329766,688327
728485,728484
730136,730137
1222270,3566580
3051374,3052502
686260,728700
679297,726909
984807,984808
819985,818444
984809,984798
820425,820424
3586969,989289
3051452,3044911
3055647,3055587
1218985,1219071
727034,726789
3323699,728700
1222149,1222109
1511297,1775471
3051454,3051450
1021027,1021025
984731,984732
680875,680083
682559,682770
726670,988581
815005,809297
820349,820424
984767,984766
3586977,989301
3493906,3494485
3566590,3566588
820044,820118
1856664,1222164
3051423,3044910
649515,649519
728101,728104
3052923,682793
807980,814925
1222383,1222386
3055158,3055668
3056453,3056456
984797,984807
3494500,3494497
680873,727387
681668,681675
726655,726658
2833695,726653
3055587,3056518
1222252,984756
725275,725281
1115719,1223357
3052461,3051379
3494481,3494482
388378,388388
683236,684385
727748,727509
680086,679298
1908687,726788
1021020,725281
820565,820639
818467,820001
819979,818447
886211,818447
984803,984813
1392073,2738669
728222,728462
3055072,3055585
3052457,3052455
682021,681662
820350,820351
3044875,3044829
3051422,3044874
341137,341136
1222805,1222699
1021413,2833695
680868,680867
1223272,1223273
679657,607437
820057,819982
332814,341132
820358,989292
1422045,1222271
1221846,726570
820198,820204
1222639,820347
1222489,1222500
1222696,1222690
696628,696429
3051376,3052455
3719043,3719018
1221951,1222056
1222805,826240
1552826,1552822
2568966,2833713
2608396,682447
726649,726652
727030,727269
728469,728487
1221920,1221951
727149,727152
3052913,3052908
3055628,3055581
984758,984747
727387,984762
3057074,3057086
341290,726809
3493900,942891
1222597,1222693
3052460,3051378
1221850,1221849
1511305,1775473
1511307,1512937
683232,682444
3051393,3052455
1222801,1222694
3055133,3055578
727761,727509
728811,728814
807804,815001
1552820,807980
814926,886933
820351,820424
1222698,1511311
728804,728817
3324527,3324528
820283,820210
680083,679296
3056539,3056538
3044912,3051458
1222360,1222273
3044908,3051455
890055,850704
726789,727033
727505,727508
1218983,649517
3057085,3057122
3686286,332820
820130,820053
696249,684020
1392090,2833713
1775471,681652
820340,820273
680873,727626
1222164,1856664
3162893,685599
3165577,688313
726801,726802
726806,984747
679296,680083
681664,682443
782226,782228
727274,727029
1222062,1222146
1222467,1222321
1223267,1223268
1511287,984746
705555,706322
1222274,1511295
3687914,3687872
3567261,3566674
1222348,701848
727623,984763
684019,683240
696249,683232
1909057,1909072
3055157,3055667
3719043,3719053
2472499,2594514
1551066,1549214
1907751,726891
728011,728249
1221845,1219031
864712,864725
1222147,1222253
1222782,1222698
2527581,2833713
1221840,1221959
782239,782236
680092,679311
3056471,3056538
728247,728008
686259,686280
820281,820208
1021040,725298
921388,921390
1646444,850270
1222454,1222385
727772,728011
727871,727866
551832,814914
728484,728723
1222573,1222533
3055155,3055660
3056533,3056536
3052904,3052905
818441,826224
820500,820426
1222533,826236
3052533,3051456
3051375,3052455
2737108,727868
3052533,3052536
726889,727133
1221953,819976
3719048,3719042
1222599,1222489
1222703,3567708
1401077,1339614
1223276,1223279
1002767,820417
686282,686279
1337620,1218985
1908903,1908918
868424,868487
1296258,2594506
727762,728004
3564070,696249
728245,728247
1392093,2833757
2518459,2518460
1514339,1024053
3055592,3056458
1221960,3160687
681661,727865
730154,730156
726810,984747
1552822,1551084
728094,727866
984753,984754
820052,820128
1222054,3160690
3055082,3055077
1248726,989297
1315817,3565090
1907982,727605
728323,728561
728704,728565
726811,726551
726912,727151
728804,728803
1222265,3161954
1241435,3628035
3051382,3052519
1222065,1221951
1907673,1907677
3719068,3719067
341305,341303
3051393,3052469
3056469,3055579
826226,819984
820500,820423
3719042,3719041
3052455,3052502
341292,814901
684806,684018
2833713,726576
728486,728723
820565,820496
814902,814925
868430,868408
1115212,1115291
1222560,1222587
2617224,2617222
3687872,3687916
1222059,1222164
727844,727847
1222054,3161946
3056463,3056535
2971527,649514
3052909,3052908
3052505,3051393
725274,725280
1551084,1552817
820488,820421
1222381,1222467
1339288,649517
698318,727607
3037922,686279
820349,820352
1218980,1221354
820192,820125
341307,814927
1056810,388104
814923,857419
1021018,2517613
3051423,3044829
727140,727137
1856745,1222377
3760555,3686286
3044850,726906
728488,728247
818466,820001
826234,820428
1222065,1221950
728579,984803
1222701,1222586
1222678,1222784
726649,725274
820285,820223
1035004,1063311
2566723,2566722
3044845,3051423
2737167,701848
3055592,3055077
686271,686268
820061,820052
1223275,1223271
680086,820129
1041307,688321
3162865,680083
727035,727029
728823,728824
728331,728328
1221955,2389651
726789,700639
727267,727029
1222585,3160705
1392132,1392087
3220780,730148
3051456,3052537
