id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width
1586272,-239.733668186276,605.707923769342,1151.99999999997,-261.733668186276,567.076397289065,1129.99999999997,,150,100
1586273,-135.203137539284,605.707923769342,1146.99999999997,-147.203137539285,567.076397289065,1134.99999999997,,150,100
1586274,117.796862460813,377.90714448854,1146.99999999997,65.6653359805366,365.907144488539,1134.99999999997,,150,100
1586280,-1478.02453070161,605.707923769341,1448.99999999997,-1490.02453070161,567.076397289065,1436.99999999997,,150,100
1586281,-1318.49400005461,605.707923769342,1453.99999999997,-1340.49400005461,567.076397289065,1431.99999999997,,150,100
1586282,-1258.49400005461,605.707923769342,1453.99999999997,-1280.49400005461,567.076397289065,1431.99999999997,,150,100
1586283,-1373.02453070161,605.707923769342,1448.99999999997,-1385.02453070161,567.076397289065,1436.99999999997,,150,100
1586284,-1585.89300422143,377.90714448854,1448.99999999997,-1638.0245307017,365.907144488539,1436.99999999997,,150,100
1586290,-30.2031375392834,605.707923769341,1448.99999999997,-42.2031375392845,567.076397289065,1436.99999999997,,150,100
1586291,-179.733668186276,605.707923769342,1453.99999999997,-201.733668186276,567.076397289065,1431.99999999997,,150,100
1586292,-239.733668186276,605.707923769342,1453.99999999997,-261.733668186276,567.076397289065,1431.99999999997,,150,100
1586293,-135.203137539284,605.707923769342,1448.99999999997,-147.203137539285,567.076397289065,1436.99999999997,,150,100
1586294,117.796862460813,377.90714448854,1448.99999999997,65.6653359805366,365.907144488539,1436.99999999997,,150,100
1586300,-1478.02453070161,605.707923769341,1750.99999999997,-1490.02453070161,567.076397289065,1738.99999999997,,150,100
1586301,-1318.49400005461,605.707923769342,1755.99999999997,-1340.49400005461,567.076397289065,1733.99999999997,,150,100
1586302,-1258.49400005461,605.707923769342,1755.99999999997,-1280.49400005461,567.076397289065,1733.99999999997,,150,100
1586303,-1373.02453070161,605.707923769342,1750.99999999997,-1385.02453070161,567.076397289065,1738.99999999997,,150,100
1586304,-1585.89300422143,377.90714448854,1750.99999999997,-1638.0245307017,365.907144488539,1738.99999999997,,150,100
1586310,-30.2031375392834,605.707923769341,1750.99999999997,-42.2031375392845,567.076397289065,1738.99999999997,,150,100
1586311,-179.733668186276,605.707923769342,1755.99999999997,-201.733668186276,567.076397289065,1733.99999999997,,150,100
1586312,-239.733668186276,605.707923769342,1755.99999999997,-261.733668186276,567.076397289065,1733.99999999997,,150,100
1586313,-135.203137539284,605.707923769342,1750.99999999997,-147.203137539285,567.076397289065,1738.99999999997,,150,100
1586314,117.796862460813,377.90714448854,1750.99999999997,65.6653359805366,365.907144488539,1738.99999999997,,150,100
1586320,-1478.02453070161,605.707923769341,2052.99999999997,-1490.02453070161,567.076397289065,2040.99999999997,,150,100
1586321,-1318.49400005461,605.707923769342,2057.99999999997,-1340.49400005461,567.076397289065,2035.99999999997,,150,100
1586322,-1258.49400005461,605.707923769342,2057.99999999997,-1280.49400005461,567.076397289065,2035.99999999997,,150,100
